reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,Value (kUSD),Balance (kUSD),Quantity,Quantity Unit,Unit Value,Unit Value Unit,Share World (%),Growth Value 5Y (%),Growth Value 2Y (%),Growth Quantity 5Y (%)
670,San Vicente y las Granadinas,000,Mundo,090111,Café sin tostar ni descafeinar,43,-43,1.000,Toneladas,43000,USD/Toneladas,0.00008620802,618,3,
604,Perú,000,Mundo,090111,Café sin tostar ni descafeinar,41,1796816,1.000,Toneladas,41000,USD/Toneladas,0.00008078561,-38,304,-74
136,Islas Caimanes,000,Mundo,090111,Café sin tostar ni descafeinar,38,764,5.000,Toneladas,7600,USD/Toneladas,0.00007501331,48,132,
535,"Bonaire, San Estaquio y Saba",000,Mundo,090111,Café sin tostar ni descafeinar,37,-37,4.000,Toneladas,9250,USD/Toneladas,0.00007338377,43,32,36
292,Gibraltar,000,Mundo,090111,Café sin tostar ni descafeinar,33,-33,1.000,Toneladas,33000,USD/Toneladas,0.00006614654,-31,17,-40
204,Benin,000,Mundo,090111,Café sin tostar ni descafeinar,29,-29,65.000,Toneladas,446.15384615384615384615384615,USD/Toneladas,0.00005828553,49,291,127
837,Rancho de naves y aeronaves,000,Mundo,090111,Café sin tostar ni descafeinar,28,-28,0.000,No medida,,,0.00005581621,23,-92,-13
178,Congo,000,Mundo,090111,Café sin tostar ni descafeinar,27,23343,1.000,Toneladas,27000,USD/Toneladas,0.00005293236,,-91,
478,Mauritania,000,Mundo,090111,Café sin tostar ni descafeinar,27,-27,48.000,Toneladas,562.5,USD/Toneladas,0.00005323107,-41,-78,-42
882,Samoa,000,Mundo,090111,Café sin tostar ni descafeinar,26,-26,12.000,Toneladas,2166.6666666666666666666666667,USD/Toneladas,0.00005166502,88,394,
762,Tayikistán,000,Mundo,090111,Café sin tostar ni descafeinar,24,-24,3.000,Toneladas,8000,USD/Toneladas,0.00004680694,101,-52,
520,Naoero,000,Mundo,090111,Café sin tostar ni descafeinar,24,-24,2.000,Toneladas,12000,USD/Toneladas,0.00004687729,-20,-27,-24
238,Islas (Malvinas) Falkland,000,Mundo,090111,Café sin tostar ni descafeinar,24,-24,1.000,Toneladas,24000,USD/Toneladas,0.00004847319,45,196,
574,Isla Norfolk,000,Mundo,090111,Café sin tostar ni descafeinar,23,-23,0.000,Toneladas,,,0.00004548373,-7,33,
184,Islas Cook,000,Mundo,090111,Café sin tostar ni descafeinar,21,-21,1.000,Toneladas,21000,USD/Toneladas,0.0000421076,-29,148,
654,Santa Helena,000,Mundo,090111,Café sin tostar ni descafeinar,21,-2,6.000,Toneladas,3500,USD/Toneladas,0.00004180199,59,85,27
584,Islas Marshall,000,Mundo,090111,Café sin tostar ni descafeinar,20,-20,0.000,Toneladas,,,0.0000398045,-9,-4,
566,Nigeria,000,Mundo,090111,Café sin tostar ni descafeinar,19,606,3.000,Toneladas,6333.3333333333333333333333333,USD/Toneladas,0.00003779807,-6,-98,
174,Comoras,000,Mundo,090111,Café sin tostar ni descafeinar,19,-19,15.000,Toneladas,1266.6666666666666666666666667,USD/Toneladas,0.00003689489,3,246,-4
598,Papua Nueva Guinea,000,Mundo,090111,Café sin tostar ni descafeinar,14,301714,1.000,Toneladas,14000,USD/Toneladas,0.00002769283,1,-82,-10
678,Sao Tomé y Príncipe,000,Mundo,090111,Café sin tostar ni descafeinar,13,-13,1.000,Toneladas,13000,USD/Toneladas,0.00002508586,90,126,
562,Níger,000,Mundo,090111,Café sin tostar ni descafeinar,11,-9,9.000,Toneladas,1222.2222222222222222222222222,USD/Toneladas,0.00002169126,-34,,-40
092,Islas Vírgenes Británicas,000,Mundo,090111,Café sin tostar ni descafeinar,11,-11,0.000,Toneladas,,,0.00002085498,-22,180,
166,Islas Cocos (Keeling),000,Mundo,090111,Café sin tostar ni descafeinar,10,-10,4.000,Toneladas,2500,USD/Toneladas,0.00002054286,,,
212,Dominica,000,Mundo,090111,Café sin tostar ni descafeinar,10,-5,2.000,Toneladas,5000,USD/Toneladas,0.00001934129,-32,-42,46
108,Burundi,000,Mundo,090111,Café sin tostar ni descafeinar,9,77748,4.000,Toneladas,2250,USD/Toneladas,0.00001755454,220,-100,
232,Eritrea,000,Mundo,090111,Café sin tostar ni descafeinar,8,-8,2.000,Toneladas,4000,USD/Toneladas,0.00001681879,44,-21,
120,Camerún,000,Mundo,090111,Café sin tostar ni descafeinar,7,43200,1.000,Toneladas,7000,USD/Toneladas,0.00001342853,-54,,
659,Saint Kitts y Nevis,000,Mundo,090111,Café sin tostar ni descafeinar,7,288,0.000,Toneladas,,,0.00001399679,130,112,
768,Togo,000,Mundo,090111,Café sin tostar ni descafeinar,6,4801,6.000,Toneladas,1000,USD/Toneladas,0.00001125786,29,-55,2
646,Ruanda,000,Mundo,090111,Café sin tostar ni descafeinar,5,128422,1.000,Toneladas,5000,USD/Toneladas,0.000009559566,-67,-98,-75
624,Guinea-Bissau,000,Mundo,090111,Café sin tostar ni descafeinar,5,23,1.000,Toneladas,5000,USD/Toneladas,0.000009916726,-3,-82,
570,Niué,000,Mundo,090111,Café sin tostar ni descafeinar,5,-5,1.000,Toneladas,5000,USD/Toneladas,0.000009715336,-9,74,0
558,Nicaragua,000,Mundo,090111,Café sin tostar ni descafeinar,5,918893,0.000,Toneladas,,,0.00001042512,-17,,
466,Malí,000,Mundo,090111,Café sin tostar ni descafeinar,5,35,1.000,Toneladas,5000,USD/Toneladas,0.00001078948,-61,-98,
430,Liberia,000,Mundo,090111,Café sin tostar ni descafeinar,3,97,5.000,Toneladas,600,USD/Toneladas,0.000006614852,-18,66,10
308,Granada,000,Mundo,090111,Café sin tostar ni descafeinar,3,-3,0.000,Toneladas,,,0.000005950035,,-91,
148,Chad,000,Mundo,090111,Café sin tostar ni descafeinar,3,-3,0.000,Toneladas,,,0.000006699468,,-68,
162,Isla de Navidad,000,Mundo,090111,Café sin tostar ni descafeinar,3,-3,0.000,Toneladas,,,0.000006265903,,,
222,El Salvador,000,Mundo,090111,Café sin tostar ni descafeinar,2,165986,0.000,Toneladas,,,0.000003242134,-77,-85,
324,Guinea,000,Mundo,090111,Café sin tostar ni descafeinar,2,4377,0.000,Toneladas,,,0.000004039719,-67,,
876,Islas Wallis y Fortuna,000,Mundo,090111,Café sin tostar ni descafeinar,2,-2,0.000,Toneladas,,,0.000004091183,75,,
296,Kiribati,000,Mundo,090111,Café sin tostar ni descafeinar,1,-1,0.000,Toneladas,,,0.000002442971,-38,,
144,Sri Lanka,000,Mundo,090111,Café sin tostar ni descafeinar,1,75,0.000,Toneladas,,,0.000001983345,-30,,
332,Haití,000,Mundo,090111,Café sin tostar ni descafeinar,,781,,,,,,,,
626,Timor-Leste,000,Mundo,090111,Café sin tostar ni descafeinar,,30466,,,,,,,,
612,Pitcairn,000,Mundo,090111,Café sin tostar ni descafeinar,,108,,,,,,,,
