reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,Value (kUSD),Balance (kUSD),Quantity,Quantity Unit,Unit Value,Unit Value Unit,Share World (%),Growth Value 5Y (%),Growth Value 2Y (%),Growth Quantity 5Y (%)
340,Honduras,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",212,5368,181.000,Toneladas,1171.2707182320441988950276243,USD/Toneladas,0.0006917255,144,44,54
218,Ecuador,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",158,4185762,31.000,Toneladas,5096.7741935483870967741935484,USD/Toneladas,0.0005155779,24,112,14
434,Libia Estado de,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",123,-123,14.000,Toneladas,8785.714285714285714285714286,USD/Toneladas,0.0004003331,,,
400,Jordania,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",102,-101,27.000,Toneladas,3777.7777777777777777777777778,USD/Toneladas,0.000331849,28,2379,
504,Marruecos,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",100,-100,6.000,Toneladas,16666.666666666666666666666667,USD/Toneladas,0.0003273761,30,108,12
508,Mozambique,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",94,-94,17.000,Toneladas,5529.4117647058823529411764706,USD/Toneladas,0.000306012,14,586,-19
442,Luxemburgo,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",83,-79,5.000,Toneladas,16600,USD/Toneladas,0.0002705835,36,-63,31
480,Mauricio,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",81,-81,3.000,Toneladas,27000,USD/Toneladas,0.0002652286,193,,
498,"Moldova, República de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",77,-77,6.000,Toneladas,12833.333333333333333333333333,USD/Toneladas,0.0002510232,107,1183,57
862,"Venezuela, República Bolivariana de",000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",70,139727,7.000,Toneladas,10000,USD/Toneladas,0.0002282029,,,
764,Tailandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",69,2959,3.000,Toneladas,23000,USD/Toneladas,0.0002251782,-3,8,-28
562,Níger,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",68,-68,50.000,Toneladas,1360,USD/Toneladas,0.000220341,-1,,0
352,Islandia,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",66,-66,3.000,Toneladas,22000,USD/Toneladas,0.0002161599,-11,-30,-28
422,Líbano,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",51,-51,3.000,Toneladas,17000,USD/Toneladas,0.0001649881,77,89,
860,Uzbekistán,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",42,-42,3.000,Toneladas,14000,USD/Toneladas,0.0001372895,12,-20,-11
854,Burkina Faso,000,Mundo,1801,"Cacao en grano, entero o partido, crudo o tostado",41,327,356.000,Toneladas,115.16853932584269662921348315,USD/Toneladas,0.0001321754,,-32,
