"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Central African Republic","CAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26101663.4259752","32618432.1655383","30610519.6477239","32650882.1445961","40403677.005895","40806173.5372314","44773974.2010814","43089266.5945851","65799815.5423568","51399886.5074055","60397784.8485851","60030793.1039366","57429305.1610568","77607287.9229855","78051063.3886003","80012173.7888853","100096593.229893","127861442.610841","142999455.010829","157199524.08792","201027871.816561","169417093.942378","165958867.191733","159064467.503475","149211730.986615","190340640.209863","204099898.914805","214306703.887828","224453247.444129","250535801.891474","245892979.741471","242234407.665641","238129778.715737","218665899.352471","199169785.120117","247850125.445452","216376647.844288","252105056.490783","219168761.717854","192136061.26759","186767826.180021","160016888.52944","158999418.934245","208312702.529568","178103975.62981","178779525.589052","209279918.840122","239933929.811439","219347920.194474","203464465.630003","249093430.271024","320053983.563233","289922950.677384","253274134.908027","315975056.005751","289437777.667248","270501993.134169","357682916.800674","354024742.201165","349974468.904547","353021263.260214","332868820.827631","293074002.707976","369034170.925932","412917514.039995","593132852.007634",
"Canada","CAN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","7215712236.96798","7439414166.10697","8094515611.35049","9398224064.40888","9996446867.04438","11675300776.8421","13131449205.2398","15002668947.8911","16551276495.1988","19265001435.5441","20913052089.5227","24070108091.7264","29896010398.9601","38617586912.0654","38302202123.4762","44942190669.3712","48202162670.4278","53813447882.8789","64212907631.8935","75584160109.4766","81065977145.7169","79268055442.9764","85210159039.273","99654852907.1114","100872940314.903","102284994602.375","112629713423.831","132708214837.085","142065878378.378","149461775797.052","149170812603.648","155724331926.864","168751259592.28","190114967779.731","218740163217.721","233945727906.124","249765997399.971","253784967981.126","283991384532.544","329258635782.102","310667613636.364","304705919836.87","330149882235.386","383240584166.026","432369202838.752","467052186177.715","502770691741.923","534150890346.767","391985828011.548","471736717163.276","550163771962.44","554964544782.69","560108797442.998","573083180253.852","495747450357.728","481357649980.237","518766780219.71","557719627178.031","564142104614.779","487990676642.934","630478158309.719","742056361162.595","732380673864.391","737073649328.937","726879970410.257",
"Central Europe and the Baltics","CEB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125423978121.358","133148385256.495","140471240939.574","154997514057.541","148628814352","160783907803.499","177782087719.479","200564677853.02","256096610900.131","335730859743.33","402763381322.895","490544649839.873","631983959102.016","757754702231.195","600980176164.495","687448613304.623","822699760876.773","797690700908.19","854080148952.677","896018001207.1","793089426041.854","822184666105.749","929211390030.223","1042008116805.89","1040654835917.88","984788674735.239","1215866380973.72","1341186295975.17","1426026919121.61","1438334518388.46","1557798203708.72",
"Switzerland","CHE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","10268487765.8358","11721599216.2365","14155280548.7917","19210253412.5379","23287832376.7328","25780629527.7573","28842385581.6931","33608278760.1415","44991603467.5615","50918283514.7651","56444626126.3949","53841540576.3161","50767115697.1876","49124446667.6195","51471115035.962","52709137194.2534","69522234698.9827","81618607162.0172","90816316544.796","92726782199.4009","109283796429.6","106452728730.823","113363416299.246","110473243773.687","120051280982.672","140392942917.548","139233532362.46","137066002204.92","139258235618.706","139387859805.618","143573715656.087","143436436951.884","150061817015.27","172886129056.211","207969226377.161","226565868936.717","251898409634.71","304808429690.103","360773405041.086","324724149434.795","392634157917.512","481440666558.749","470575706517.183","514183960297.33","479770769572.597","446703273941.798","462738867465.797","463868583905.283","494420271334.345","487107111770.773","480636933810.28","588010521468.337","643557905705.975","652863970661.888","690605094606.963","814503715316.446",
"Channel Islands","CHI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","536609090.909091","550751428.571429","639219281.663516","687611590.628853","730563068.920676","811080139.372822","1027139444.30018","991413772.691397","985246218.731821","1344218032.02599","1312710941.65632","1178754033.90941","1131291624.67003","2238225384.55096","3166203509.96751","1837775113.19303","2475236058.264","2755061055.03326","3169461902.32934","4825253306.0544","6292627054.10256","5363825291.28205","3635010931.9185","4769390034.30656","4485352693.65457","4651072800.11727","5162723062.69063","6306734128.16828","8456927621.44139","10088686694.2237","10767995923.0111","11846241658.8232","13307830022.0147","12755908986.3914","15653663028.8681","21024502601.4987","20392925081.7721","22188168722.1069","20615225914.3172","21395654974.7603","23598874231.0223","22794630055.8861","22665229049.6617","26819043116.1631","39319047777.4783","49132371504.0759","67484496355.2165","77844966313.9972","74049222065.6925","63756458032.9614","82271077296.9547","94745538460.0718","90376117070.8143","89009023665.991","85665253039.2036","70773875084.2569","69624959647.1384","78238304189.7642","84405337954.8003","77571036969.0353","79592398711.3847","100881456526.221","107256627766.463","103343502222.414","111066428901.988","123520198503.178",
"China","CHN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1883060000","1505610000","1505370000","1666350000","1938860000","2246600000","2370600000","2155880000","2114700000","2214390000","2274220000","2710416000","3537210000","5959279000","7213067000","7974570000","7440600000","8271070000","10801140000","13962640000","19405720000","24369970000","22600124795.19","21956304449.37","24764305080.89","25801403273.95","26202580690.47","34072853910","44923701330","41190793490","49129758920","55542659170","66847400129","74280328750","104607445198","131858826000","154811877000.001","187447040000","188750394176","198699399635","253092089737","272060010515.89","333002310923.451","447958253781.62","607356934124.72","773339005396.99","991731387760.501","1258056795940.68","1497868782939.59","1262664161019.72","1654823329663.86","2006308960976.47","2175069254663.85","2354264539609.2","2462825804851.16","2362097053274.6","2199974853570.14","2424216052098.35","2655609176087.45","2641188436776.47","2739785089628.44","3537510275663.96","3705070541732.88","3544871083631.02","3828873971971.62","4108470555117.51",
"Cote d'Ivoire","CIV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","187017624.793409","218194460.344798","221930266.301557","258264804.131378","330533061.996909","338691142.424194","372845040.120473","392274888.399003","521479840.740134","500460515.216434","520616378.894426","510247677.249857","619773296.917167","896858258.033993","1402964048.87337","1430151941.39037","1946009810.71837","2670550587.68452","2885367253.03744","3163758913.97304","3561631957.71593","2966163806.58738","2756186089.37426","2527383512.60462","3100078628.84966","3263790016.89485","3617154609.06494","3372301898.82854","3126609347.62883","3125624101.39681","3421191519.26469","3149018975.99396","3558855910.68988","3252142767.42408","3369268861.33542","4593584042.87546","5069827394.81855","5082544458.92014","5333495972.78523","5423051765.22103","4606906376.9471","4617823364.17054","5662064299.80612","6107969564.25877","7086390530.61889","7662724560.14131","8302651291.84657","8769225735.9938","10568912669.8982","12000249512.7388","11703514551.0641","12946046205.3421","12699449618.4278","12469056844.6353","13752704950.0207","12532872784.936","12073797174.534","13390010535.4842","13281208105.2104","13683059068.9034","13231732415.0367","16230487159.2541","17211097451.1321","18123337011.1187","22673827945.9702","29717948364.1736",
"Cameroon","CMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","193421237.837933","178688819.971612","193088699.930079","231454654.838626","257346671.730306","301733187.275657","284721121.684101","305521571.252187","393469130.801202","548805300.693213","648117760.060174","656202835.889513","850701204.288005","1103007001.90104","1247639813.74646","1861186771.24249","1445617473.66066","2195884892.67123","2088376143.28872","2447934059.896","2858134100.85175","2760485196.05949","2178543700.78274","1961804001.92354","2280376116.79814","2485421487.55571","2367905903.71539","2480390363.88588","2652315493.28416","1912336305.59926","2348799529.22059","2691568972.11885","2875461379.0151","2483240189.42057","2247078226.12803","2626514827.50102","2766983730.38158","2854249060.11522","3104135993.00922","3868330225.42171","4340055666.03028","5055972600.31033","6455516974.46439","7485406850.66888","5469950248.91088","6153122906.06151","7421773622.74155","7200040957.28217","7973145413.04449","8590854302.65916","6760654004.68446","6407809686.3797","6624479953.0876","7486173533.2258","7874085866.66636","6212103784.55953","7430968539.29677","8568684369.04679","8226588945.45928","8353326094.39976","7713888549.30439",
"Congo, Dem. Rep.","COD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316878619.73574","1607380673.70666","1731596555.93615","1142032269.2638","1852289843.52632","1113537727.27273","2185507246.37681","891666666.666667","1367800837.58331","2145055691.03305","2340567899.3741","2920400112.75775","3136063220.45418","6539421979.45698","7723146543.56142","5000249244.91362","8865878886.19268","10210730650.7413","9027221212.75474","11910448089.2852","12636048299.5488","10449550918.7865","12013307808.8789","11668171687.8894","16081644406.2824","13335027131.6524","13935463325.7316","22344866847.553","28746630293.9711","29372039343.0999","34599989014.9216","39523166164.4367",
"Congo, Rep.","COG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26943546.4781166","29515424.4044145","50771655.3542926","62818525.1195746","70846987.328557","71410810.831236","65939852.9143199","72357447.6776995","76343640.5031163","85012891.2240361","95512627.991628","104954865.830511","116257095.893697","171385616.32217","311584817.291537","275298407.142081","304665660.159715","348827333.046871","384211648.658271","568348371.734096","1023762095.67461","1156656678.97488","1194134306.38522","1215274929.40882","1351850299.95629","1227120963.45231","736631969.173705","958951543.473103","898779925.220906","1159530947.18705","1449116806.0998","1134481545.07978","1193589825.24736","1149866814.49882","1035379949.30792","1369151207.14014","1739316143.9972","1755897583.7437","1487018188.90197","1702267046.49725","2591933855.45429","2165209455.40444","2473412893.42318","2831441511.17512","3750252271.58279","4987839329.91879","6253140817.89154","6014868764.4275","8551335536.76063","6269575239.20125","9010344990.62158","11524199117.771","10276401661.2795","9506330379.38899","9521187260.1466","5080489797.75092","4598648630.75926","5676136547.10808","9190930874.56505","7854704721.17581","4669939812.03556","7833386313.57048","10093186510.6175","8717056859.49555","8296952539.2444","7830871682.15092",
"Colombia","COL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","632672494.348154","589865537.313433","605741204.428215","579510844.444444","714265144.444444","699047619.047619","541851851.851852","653146477.145043","701707004.180043","808812068.099551","955259648.019432","935820962.911309","1149373247.90663","1539558029.33178","1798616360.40627","2071845444.99232","2615131863.38089","3283905564.22709","3867783604.04144","4251544715.065","5416924889.4313","4312469259.96344","4252517718.43372","4050952667.78683","4546303965.08543","4818142148.53733","6582202894.2535","6165155372.87305","6386221631.40895","7118228010.95861","9024672480.38864","9389847563.38362","9649972062.93192","10089611942.598","12254186688.3985","13444770139.3343","14767813598.716","15829917576.649","14773797430.026","15812211474.8338","15895257719.3545","15110265985.5399","14511230142.0322","15687687299.8944","19637278136.3897","24709929563.8536","28683606693.826","33889993566.9701","43916519836.3982","38181805547.3998","46816280695.4722","64569763969.5584","69731471881.4892","69107146201.365","63418461300.1317","45932176699.4658","41608310926.5839","47233141871.792","53136579844.9701","51258795210.3544","36557247848.5389","51591453811.2973","70468824548.812","65337018068.8426","67618959764.1375","68538536936.8153",
"Comoros","COM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","21507084.4354201","18815567.9153962","17862941.2099154","17335520.2151079","16709104.8430352","16961672.7963943","22808892.223235","27682319.1570866","29725528.8582203","29042898.5544662","35483754.1141926","35397521.3541245","38576009.4850436","37795696.7678153","27814976.6903399","34707163.6759398","34682055.6676652","32059601.3469303","32158004.6375207","32862827.8818281","29999666.7830539","32936851.5943078","37762291.0923499","48318612.5307172","55020144.1441518","57910785.607214","60836974.6661151","71414386.4091993","75279514.6975637","84304814.7745311","87519203.9750329","101862719.774965","90876030.3603347","101000279.360407","111239530.170606","97918676.0474854","108098874.554256","128229514.973898","153462136.034887","152645349.458342","69481186.4625695","128826172.606603","165662686.997069","151154559.488802","148632460.903961","168747748.104269",
"Cabo Verde","CPV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","24288314.0243949","29942621.8480968","32243001.0992852","34103837.5044062","30064769.3792957","31179570.2679948","33573408.0303558","42578548.7072232","44159711.3816908","51418178.6182151","52576466.0227159","52976389.2000896","61728160.1928901","65033421.6121452","61175342.8337668","83482492.5507137","101395583.638198","134631485.120869","118975529.248762","124265005.50714","145630289.312716","167853969.18043","201943860.652118","255073869.359581","296019402.143768","367287242.836179","499871423.792251","556679670.900563","672942622.494286","537877758.069559","552604498.853242","672876287.854967","716706284.462159","761183232.718409","760584105.401972","719807460.417794","767162452.285936","840005276.517296","1011390795.76429","1051880072.22161","460735344.52853","489360327.17769","869236485.990215","983790275.220092","1158196703.94847","1283053104.60468",
